empty_slots,extra,free_bikes,id,latitude,longitude,name,timestamp,ebikes,has_ebikes,last_updated,payment_0,payment_1,payment-terminal,rental_uris_android,rental_uris_ios,renting,returning,slots,uid
13,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291847, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 22, 'uid': '66dd546c-0aca-11e7-82f6-3863bb44ef7c'}",9,367598244976bd4bbdde17a5e38eed48,40.698617,-73.941342,Park Ave & Marcus Garvey Blvd,2023-10-03 00:11:37.969000+00:00,0,True,1696291847,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,22,66dd546c-0aca-11e7-82f6-3863bb44ef7c
23,"{'ebikes': 10, 'has_ebikes': True, 'last_updated': 1696291856, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 79, 'uid': '66dd5407-0aca-11e7-82f6-3863bb44ef7c'}",47,903ebac2c492c86e0ab8edca7a98f535,40.78414472,-73.98362492,Riverside Dr & W 78 St,2023-10-03 00:11:37.840000+00:00,10,True,1696291856,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,79,66dd5407-0aca-11e7-82f6-3863bb44ef7c
11,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291762, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 51, 'uid': '1b28836b-29fd-47a7-9a98-44cd792918fb'}",34,e5cd3531268a591274fc312b962c5541,40.71816969454208,-73.95520135760307,Driggs Ave & N 9 St,2023-10-03 00:11:37.239000+00:00,0,True,1696291762,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,51,1b28836b-29fd-47a7-9a98-44cd792918fb
19,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291807, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': 'c36cfa58-29fe-4c0c-a14f-41c3463487fd'}",2,320da8be0aec18c09e577d71994c9fd5,40.7535992020056,-73.93795609474182,40 Ave & Crescent St,2023-10-03 00:11:37.684000+00:00,1,True,1696291807,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,23,c36cfa58-29fe-4c0c-a14f-41c3463487fd
0,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291785, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': '20ff5447-eac3-43b7-820f-f6fa3a2e12a8'}",9,1fd9fd817620666adc39b53b2d603159,40.7974772,-73.9311847,Pleasant Ave & E 120 St,2023-10-03 00:11:38.346000+00:00,1,True,1696291785,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,20ff5447-eac3-43b7-820f-f6fa3a2e12a8
3,"{'ebikes': 9, 'has_ebikes': True, 'last_updated': 1696291833, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': '0b613329-b8c8-4b8c-ad40-79952aa41157'}",18,c96274caf720de26fbabf851fa7dfc97,40.7923272,-73.9383,1 Ave & E 110 St,2023-10-03 00:11:38.171000+00:00,9,True,1696291833,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,25,0b613329-b8c8-4b8c-ad40-79952aa41157
8,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291794, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': 'bf317efc-13f1-42be-8243-373a29354033'}",17,f91f198ec2933aa744d7bb79afe346f8,40.797911,-73.9423,E 115 St & Lexington Ave,2023-10-03 00:11:38.166000+00:00,0,True,1696291794,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,25,bf317efc-13f1-42be-8243-373a29354033
70,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291836, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 78, 'uid': '66db3997-0aca-11e7-82f6-3863bb44ef7c'}",2,70647d470dfad18e770464d485ea1124,40.7546011026,-73.971878855,E 48 St & 3 Ave,2023-10-03 00:11:37.493000+00:00,2,True,1696291836,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,78,66db3997-0aca-11e7-82f6-3863bb44ef7c
29,"{'ebikes': 3, 'has_ebikes': True, 'last_updated': 1696291834, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 35, 'uid': '1e83ffdc-8e72-45c0-8210-4f37e60505c9'}",4,b0bb2cbe5196725e0445efc70c2c2bab,40.75186951421875,-73.93349289894103,31 St & Northern Blvd,2023-10-03 00:11:38.643000+00:00,3,True,1696291834,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,35,1e83ffdc-8e72-45c0-8210-4f37e60505c9
8,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291843, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 37, 'uid': '93e2e1a5-49c5-41f8-a6bf-b399b6a5140d'}",20,7448843186d5f3149d39dd7b7015238c,40.72307749068673,-73.98583620786667,E 2 St & Avenue A,2023-10-03 00:11:37.549000+00:00,1,True,1696291843,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,37,93e2e1a5-49c5-41f8-a6bf-b399b6a5140d
13,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291855, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': '66dd2786-0aca-11e7-82f6-3863bb44ef7c'}",11,93a0dfd06b4213296acfd49005c9083a,40.75052534,-73.94594845,21 St & 43 Ave,2023-10-03 00:11:38.580000+00:00,2,True,1696291855,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,27,66dd2786-0aca-11e7-82f6-3863bb44ef7c
24,"{'ebikes': 3, 'has_ebikes': True, 'last_updated': 1696291771, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 40, 'uid': '66dd2811-0aca-11e7-82f6-3863bb44ef7c'}",9,4e63af50d0dcb7da6e6a5ecd5de86957,40.75110165,-73.94073717,Queens Plaza North & Crescent St,2023-10-03 00:11:38.638000+00:00,3,True,1696291771,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,40,66dd2811-0aca-11e7-82f6-3863bb44ef7c
9,"{'ebikes': 7, 'has_ebikes': True, 'last_updated': 1696117079, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 0, 'returning': 0, 'slots': 79, 'uid': '66dd243c-0aca-11e7-82f6-3863bb44ef7c'}",67,3e75e3732fe336a1f7a49eace1cb2169,40.74436328706688,-73.9558732509613,48 Ave & 5 St,2023-10-03 00:11:38.796000+00:00,7,True,1696117079,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,0,0,79,66dd243c-0aca-11e7-82f6-3863bb44ef7c
4,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291847, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': '66dd23a9-0aca-11e7-82f6-3863bb44ef7c'}",19,34712fa09110c542692b275075d35392,40.74524768,-73.94733276,Jackson Ave & 46 Rd,2023-10-03 00:11:39.232000+00:00,1,True,1696291847,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,27,66dd23a9-0aca-11e7-82f6-3863bb44ef7c
17,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696291847, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 34, 'uid': '66dd266a-0aca-11e7-82f6-3863bb44ef7c'}",15,1aa265e83be7c1c1b7a4f8e2902c9208,40.74718234,-73.9432635,44 Dr & Jackson Ave,2023-10-03 00:11:37.813000+00:00,4,True,1696291847,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,34,66dd266a-0aca-11e7-82f6-3863bb44ef7c
13,"{'ebikes': 5, 'has_ebikes': True, 'last_updated': 1696291848, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 43, 'uid': '66dd2556-0aca-11e7-82f6-3863bb44ef7c'}",27,f51eb799d2313812f1302f7414686d3c,40.74731,-73.95451,46 Ave & 5 St,2023-10-03 00:11:37.436000+00:00,5,True,1696291848,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,43,66dd2556-0aca-11e7-82f6-3863bb44ef7c
2,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291847, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '66dd25e0-0aca-11e7-82f6-3863bb44ef7c'}",19,69ee650a920ad5c80fe62b7f99f23861,40.74708586,-73.94977234,45 Rd & 11 St,2023-10-03 00:11:38.935000+00:00,0,True,1696291847,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,23,66dd25e0-0aca-11e7-82f6-3863bb44ef7c
6,"{'ebikes': 7, 'has_ebikes': True, 'last_updated': 1696291806, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 21, 'uid': 'cc758f1a-8b28-4ff5-bc75-fbe62c453378'}",11,c8d759c644f644aaee460a771469bec4,40.7713937,-73.9077436,Steinway St & 23 Ave,2023-10-03 00:11:38.045000+00:00,7,True,1696291806,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,21,cc758f1a-8b28-4ff5-bc75-fbe62c453378
11,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291842, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': '66dc8c90-0aca-11e7-82f6-3863bb44ef7c'}",14,0444c7c8a330c1068c998053b9ad5ce6,40.736502,-73.97809472,E 23 St & 1 Ave,2023-10-03 00:11:39.410000+00:00,0,True,1696291842,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,27,66dc8c90-0aca-11e7-82f6-3863bb44ef7c
1,"{'ebikes': 6, 'has_ebikes': True, 'last_updated': 1696291771, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': '14f928c6-9a51-40a2-b7e6-a74e8b351dbf'}",22,a6a9bb9a61be9e8cfb6013168fe2b250,40.8107922,-73.9430681,Lenox Ave & W 130 St,2023-10-03 00:11:38.738000+00:00,6,True,1696291771,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,25,14f928c6-9a51-40a2-b7e6-a74e8b351dbf
25,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291815, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 32, 'uid': '66de4f30-0aca-11e7-82f6-3863bb44ef7c'}",3,d55d104a5d4f576d1048c9e184f6e090,40.6902375,-73.99203074,Court St & State St,2023-10-03 00:11:37.997000+00:00,0,True,1696291815,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,32,66de4f30-0aca-11e7-82f6-3863bb44ef7c
21,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291763, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '66de5095-0aca-11e7-82f6-3863bb44ef7c'}",1,7f7cdcc54c854a2ccda05bf9c06b45c3,40.6704836,-73.98208968,5 St & 6 Ave,2023-10-03 00:11:38.326000+00:00,1,True,1696291763,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,23,66de5095-0aca-11e7-82f6-3863bb44ef7c
1,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291857, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': '66de5005-0aca-11e7-82f6-3863bb44ef7c'}",20,8e4bda8f01fe262c2747a562489c8527,40.6704922,-73.98541675,7 St & 5 Ave,2023-10-03 00:11:38.089000+00:00,0,True,1696291857,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,27,66de5005-0aca-11e7-82f6-3863bb44ef7c
1,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291835, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 45, 'uid': '66db2a71-0aca-11e7-82f6-3863bb44ef7c'}",34,d898e4ff836e27a0859a506d6b13d3a4,40.73172428,-74.00674436,Barrow St & Hudson St,2023-10-03 00:11:39.189000+00:00,0,True,1696291835,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,45,66db2a71-0aca-11e7-82f6-3863bb44ef7c
16,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696291858, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 37, 'uid': '66ddf310-0aca-11e7-82f6-3863bb44ef7c'}",17,7833417deedb5c94be0ced228355c5b2,40.6831164,-73.99785267,Clinton St & Union St,2023-10-03 00:11:37.750000+00:00,4,True,1696291858,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,37,66ddf310-0aca-11e7-82f6-3863bb44ef7c
10,"{'ebikes': 3, 'has_ebikes': True, 'last_updated': 1696291856, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 31, 'uid': '66dbf6d2-0aca-11e7-82f6-3863bb44ef7c'}",16,4f373fd7a239ab91d4ce812f4c3947b7,40.68753406,-73.97265183,Cumberland St & Lafayette Ave,2023-10-03 00:11:38.650000+00:00,3,True,1696291856,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,31,66dbf6d2-0aca-11e7-82f6-3863bb44ef7c
15,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291843, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 37, 'uid': '66dbf73d-0aca-11e7-82f6-3863bb44ef7c'}",18,8d29fc93242d0bf145cb74dd6963c4a6,40.71291224,-74.01020234,Barclay St & Church St,2023-10-03 00:11:38.637000+00:00,0,True,1696291843,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,37,66dbf73d-0aca-11e7-82f6-3863bb44ef7c
5,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696291850, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 45, 'uid': '66dbf4ac-0aca-11e7-82f6-3863bb44ef7c'}",35,c31fc21e73da66db0f7973ba7f493749,40.72228087,-73.97668709,E 6 St & Avenue D,2023-10-03 00:11:38.527000+00:00,4,True,1696291850,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,45,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c
4,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291832, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 29, 'uid': '66dbf518-0aca-11e7-82f6-3863bb44ef7c'}",13,12aa7924b713843d73c4432e4e35fa39,40.7158155,-73.99422366,Forsyth St & Canal St,2023-10-03 00:11:38.660000+00:00,0,True,1696291832,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,29,66dbf518-0aca-11e7-82f6-3863bb44ef7c
4,"{'ebikes': 4, 'has_ebikes': True, 'last_updated': 1696291815, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 18, 'uid': '66de5773-0aca-11e7-82f6-3863bb44ef7c'}",10,c47dcad90866037695052ca4c586f20b,40.6853761,-73.98302136,Pacific St & Nevins St,2023-10-03 00:11:38.204000+00:00,4,True,1696291815,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,18,66de5773-0aca-11e7-82f6-3863bb44ef7c
1,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291826, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 37, 'uid': '66dc0bbd-0aca-11e7-82f6-3863bb44ef7c'}",32,e65acf5e01b607c578cae4f0a607e354,40.70224,-73.982578,Front St & Gold St,2023-10-03 00:11:37.913000+00:00,0,True,1696291826,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,37,66dc0bbd-0aca-11e7-82f6-3863bb44ef7c
29,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291829, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 49, 'uid': '66db79a3-0aca-11e7-82f6-3863bb44ef7c'}",18,e0e1349d37c7847fb7a9d989b497117e,40.711066,-74.009447,Fulton St & Broadway,2023-10-03 00:11:38.467000+00:00,1,True,1696291829,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,49,66db79a3-0aca-11e7-82f6-3863bb44ef7c
0,"{'ebikes': 2, 'has_ebikes': True, 'last_updated': 1696291825, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 55, 'uid': '66db74a5-0aca-11e7-82f6-3863bb44ef7c'}",51,2bbf2b22bcf7e21185a069f24e8e1444,40.69610226,-73.96751037,Washington Ave & Park Ave,2023-10-03 00:11:37.606000+00:00,2,True,1696291825,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,55,66db74a5-0aca-11e7-82f6-3863bb44ef7c
9,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291838, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 49, 'uid': '66db72f1-0aca-11e7-82f6-3863bb44ef7c'}",34,b4e7ad7574adbfb9ae6f6303c3e51ab7,40.722055,-73.989111,Allen St & Stanton St,2023-10-03 00:11:38.254000+00:00,0,True,1696291838,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,49,66db72f1-0aca-11e7-82f6-3863bb44ef7c
35,"{'ebikes': 1, 'has_ebikes': True, 'last_updated': 1696291838, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 59, 'uid': '66db728c-0aca-11e7-82f6-3863bb44ef7c'}",13,a422db3d02bdb9ce4208318f5e16c17b,40.7172274,-73.98802084,Norfolk St & Broome St,2023-10-03 00:11:37.338000+00:00,1,True,1696291838,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,59,66db728c-0aca-11e7-82f6-3863bb44ef7c
8,"{'ebikes': 0, 'has_ebikes': True, 'last_updated': 1696291841, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 43, 'uid': '66db75cc-0aca-11e7-82f6-3863bb44ef7c'}",30,316d13596152e5b43055a7896384c763,40.70355377,-74.00670227,South St & Gouverneur Ln,2023-10-03 00:11:38.646000+00:00,0,True,1696291841,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,43,66db75cc-0aca-11e7-82f6-3863bb44ef7c
8,"{'ebikes': 6, 'has_ebikes': True, 'last_updated': 1696291846, 'payment': ['key', 'creditcard'], 'payment-terminal': True, 'rental_uris': {'android': 'https://bkn.lft.to/lastmile_qr_scan', 'ios': 'https://bkn.lft.to/lastmile_qr_scan'}, 'renting': 1, 'returning': 1, 'slots': 26, 'uid': '66dddc98-0aca-11e7-82f6-3863bb44ef7c'}",16,852a7d09ade16f3d44d873c0de5dcec8,40.71458403535893,-74.04281705617905,Marin Light Rail,2023-10-03 00:11:38.203000+00:00,6,True,1696291846,key,creditcard,True,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,1,1,26,66dddc98-0aca-11e7-82f6-3863bb44ef7c
